iter	Passed	Remaining
361	3391	5977
362	3399	5965
363	3408	5954
364	3417	5944
365	3425	5933
366	3434	5923
367	3442	5911
368	3451	5901
369	3460	5892
370	3469	5882
371	3479	5873
372	3488	5863
373	3498	5854
374	3506	5844
375	3515	5834
376	3523	5821
377	3532	5812
378	3541	5802
379	3550	5792
380	3558	5782
381	3567	5772
382	3576	5761
383	3585	5751
384	3593	5740
385	3603	5731
386	3612	5721
387	3620	5711
388	3629	5701
389	3637	5689
390	3646	5680
391	3655	5669
392	3664	5660
393	3673	5649
394	3683	5641
395	3692	5631
396	3701	5622
397	3710	5612
398	3719	5602
399	3728	5592
400	3737	5582
401	3747	5574
402	3757	5566
403	3765	5554
404	3774	5545
405	3783	5535
406	3792	5526
407	3802	5517
408	3810	5506
409	3819	5495
410	3827	5485
411	3838	5478
412	3846	5466
413	3855	5456
414	3863	5446
415	3873	5437
416	3883	5429
417	3893	5420
418	3901	5410
419	3910	5400
420	3919	5390
421	3928	5380
422	3937	5370
423	3945	5360
424	3954	5350
425	3963	5341
426	3972	5330
427	3981	5321
428	3990	5311
429	3998	5300
430	4007	5290
431	4017	5281
432	4025	5271
433	4034	5261
434	4042	5251
435	4051	5241
436	4061	5232
437	4070	5223
438	4080	5215
439	4089	5205
440	4099	5196
441	4107	5185
442	4116	5175
443	4124	5165
444	4133	5154
445	4142	5145
446	4151	5135
447	4160	5126
448	4169	5116
449	4178	5107
450	4186	5096
451	4196	5087
452	4204	5076
453	4213	5067
454	4223	5058
455	4231	5048
456	4240	5038
457	4249	5028
458	4258	5018
459	4267	5009
460	4276	5000
461	4285	4990
462	4294	4980
463	4303	4971
464	4313	4962
465	4323	4954
466	4331	4944
467	4341	4935
468	4349	4924
469	4359	4915
470	4368	4905
471	4377	4897
472	4386	4887
473	4395	4877
474	4404	4867
475	4412	4857
476	4431	4859
477	4440	4849
478	4449	4840
479	4459	4830
480	4467	4820
481	4477	4811
482	4485	4801
483	4494	4792
484	4503	4782
485	4512	4772
486	4522	4763
487	4530	4753
488	4539	4743
489	4548	4733
490	4556	4723
491	4565	4714
492	4574	4704
493	4584	4695
494	4592	4685
495	4601	4675
496	4609	4665
497	4618	4655
498	4628	4646
499	4635	4635
500	4644	4625
501	4653	4616
502	4662	4606
503	4671	4596
504	4679	4587
505	4689	4578
506	4698	4568
507	4707	4558
508	4716	4550
509	4725	4540
510	4734	4530
511	4744	4522
512	4753	4512
513	4761	4502
514	4770	4492
515	4779	4483
516	4789	4474
517	4798	4465
518	4807	4455
519	4815	4445
520	4825	4436
521	4834	4426
522	4844	4418
523	4852	4408
524	4862	4398
525	4871	4389
526	4881	4381
527	4890	4372
528	4899	4362
529	4908	4353
530	4917	4343
531	4926	4333
532	4935	4324
533	4944	4314
534	4953	4305
535	4961	4295
536	4970	4285
537	4980	4276
538	4991	4268
539	5000	4259
540	5008	4249
541	5019	4241
542	5028	4231
543	5037	4222
544	5046	4212
545	5054	4202
546	5062	4192
547	5071	4182
548	5080	4173
549	5088	4163
550	5098	4154
551	5106	4144
552	5116	4135
553	5127	4127
554	5136	4118
555	5146	4109
556	5155	4100
557	5165	4091
558	5173	4081
559	5184	4073
560	5196	4066
561	5205	4057
562	5215	4048
563	5225	4039
564	5235	4030
565	5244	4021
566	5255	4013
567	5264	4003
568	5272	3993
569	5280	3983
570	5289	3974
571	5299	3965
572	5307	3955
573	5317	3946
574	5327	3937
575	5337	3929
576	5346	3919
577	5356	3910
578	5365	3901
579	5374	3891
580	5382	3882
581	5392	3873
582	5403	3864
583	5412	3855
584	5421	3846
585	5430	3836
586	5439	3827
587	5448	3817
588	5457	3808
589	5467	3799
590	5476	3789
591	5485	3780
592	5493	3770
593	5502	3761
594	5511	3751
595	5520	3741
596	5529	3732
597	5539	3723
598	5548	3714
599	5556	3704
600	5566	3695
601	5575	3685
602	5583	3676
603	5593	3667
604	5602	3657
605	5610	3647
606	5619	3638
607	5629	3629
608	5637	3619
609	5646	3609
610	5655	3600
611	5664	3591
612	5672	3581
613	5681	3571
614	5689	3561
615	5698	3552
616	5706	3542
617	5716	3533
618	5725	3524
619	5735	3515
620	5745	3506
621	5755	3497
622	5764	3488
623	5772	3478
624	5781	3468
625	5789	3458
626	5798	3449
627	5808	3440
628	5816	3430
629	5825	3421
630	5834	3411
631	5844	3403
632	5853	3393
633	5862	3384
634	5872	3375
635	5880	3365
636	5889	3356
637	5898	3346
638	5906	3336
639	5915	3327
640	5925	3318
641	5933	3308
642	5942	3299
643	5952	3290
644	5961	3281
645	5970	3271
646	5979	3262
647	5988	3252
648	5996	3243
649	6005	3233
650	6014	3224
651	6024	3215
652	6034	3206
653	6043	3197
654	6052	3187
655	6061	3178
656	6069	3168
657	6078	3159
658	6087	3149
659	6096	3140
660	6104	3130
661	6113	3121
662	6122	3112
663	6132	3103
664	6141	3093
665	6150	3084
666	6160	3075
667	6170	3066
668	6180	3057
669	6189	3048
670	6199	3039
671	6210	3031
672	6220	3022
673	6229	3013
674	6238	3003
675	6246	2994
676	6255	2984
677	6264	2975
678	6272	2965
679	6281	2955
680	6289	2946
681	6298	2937
682	6307	2927
683	6316	2918
684	6326	2909
685	6334	2899
686	6343	2889
687	6351	2880
688	6361	2871
689	6370	2862
690	6379	2852
691	6388	2843
692	6397	2834
693	6407	2825
694	6416	2816
695	6425	2806
696	6433	2796
697	6442	2787
698	6450	2777
699	6458	2768
700	6467	2758
701	6476	2749
702	6485	2740
703	6493	2730
704	6503	2721
705	6512	2711
706	6521	2702
707	6531	2693
708	6539	2684
709	6548	2674
710	6557	2665
711	6566	2656
712	6575	2646
713	6584	2637
714	6593	2628
715	6602	2618
716	6611	2609
717	6619	2600
718	6628	2590
719	6637	2581
720	6645	2571
721	6654	2562
722	6662	2552
723	6670	2543
724	6680	2533
725	6689	2524
726	6698	2515
727	6707	2506
728	6715	2496
729	6725	2487
730	6735	2478
731	6744	2469
732	6752	2459
733	6761	2450
734	6771	2441
735	6780	2432
736	6789	2422
737	6797	2413
738	6806	2403
739	6814	2394
740	6824	2385
741	6832	2375
742	6842	2366
743	6850	2357
744	6859	2347
745	6868	2338
746	6877	2329
747	6887	2320
748	6895	2310
749	6905	2301
750	6913	2292
751	6921	2282
752	6930	2273
753	6939	2263
754	6948	2254
755	6957	2245
756	6967	2236
757	6976	2227
758	6986	2218
759	6995	2209
760	7004	2199
761	7013	2190
762	7021	2181
763	7031	2171
764	7040	2162
765	7048	2153
766	7058	2144
767	7066	2134
768	7075	2125
769	7085	2116
770	7093	2106
771	7103	2097
772	7112	2088
773	7121	2079
774	7131	2070
775	7139	2060
776	7148	2051
777	7157	2042
778	7167	2033
779	7176	2024
780	7185	2014
781	7194	2005
782	7203	1996
783	7212	1987
784	7221	1977
785	7230	1968
786	7239	1959
787	7247	1949
788	7256	1940
789	7265	1931
790	7274	1922
791	7283	1912
792	7292	1903
793	7302	1894
794	7310	1885
795	7319	1875
796	7329	1866
797	7339	1857
798	7350	1849
799	7360	1840
800	7370	1831
801	7379	1821
802	7388	1812
803	7397	1803
804	7406	1794
805	7416	1785
806	7426	1776
807	7436	1767
808	7445	1757
809	7455	1748
810	7464	1739
811	7473	1730
812	7482	1720
813	7491	1711
814	7500	1702
815	7509	1693
816	7518	1684
817	7526	1674
818	7536	1665
819	7544	1656
820	7554	1647
821	7564	1638
822	7573	1628
823	7582	1619
824	7591	1610
825	7601	1601
826	7610	1591
827	7619	1582
828	7627	1573
829	7636	1564
830	7646	1554
831	7654	1545
832	7663	1536
833	7671	1526
834	7680	1517
835	7688	1508
836	7697	1499
837	7706	1489
838	7714	1480
839	7724	1471
840	7733	1462
841	7743	1453
842	7752	1443
843	7762	1434
844	7772	1425
845	7780	1416
846	7788	1406
847	7798	1397
848	7807	1388
849	7815	1379
850	7824	1370
851	7833	1360
852	7842	1351
853	7851	1342
854	7859	1332
855	7867	1323
856	7877	1314
857	7885	1305
858	7894	1295
859	7903	1286
860	7912	1277
861	7921	1268
862	7930	1258
863	7939	1249
864	7948	1240
865	7956	1231
866	7966	1222
867	7975	1212
868	7985	1203
869	7994	1194
870	8002	1185
871	8012	1176
872	8020	1166
873	8029	1157
874	8038	1148
875	8047	1139
876	8055	1129
877	8063	1120
878	8073	1111
879	8082	1102
880	8091	1092
881	8100	1083
882	8109	1074
883	8118	1065
884	8127	1056
885	8136	1046
886	8145	1037
887	8155	1028
888	8164	1019
889	8173	1010
890	8182	1001
891	8192	991
892	8202	982
893	8211	973
894	8220	964
895	8229	955
896	8237	945
897	8246	936
898	8255	927
899	8264	918
900	8272	908
901	8281	899
902	8290	890
903	8299	881
904	8308	872
905	8316	862
906	8326	853
907	8335	844
908	8344	835
909	8354	826
910	8363	817
911	8371	807
912	8380	798
913	8390	789
914	8400	780
915	8410	771
916	8419	762
917	8429	752
918	8438	743
919	8447	734
920	8457	725
921	8466	716
922	8475	707
923	8483	697
924	8492	688
925	8501	679
926	8510	670
927	8519	661
928	8529	651
929	8538	642
930	8546	633
931	8555	624
932	8566	615
933	8575	605
934	8583	596
935	8593	587
936	8604	578
937	8612	569
938	8621	560
939	8630	550
940	8639	541
941	8648	532
942	8657	523
943	8666	514
944	8674	504
945	8683	495
946	8691	486
947	8700	477
948	8709	468
949	8718	458
950	8726	449
951	8736	440
952	8745	431
953	8753	422
954	8762	412
955	8771	403
956	8780	394
957	8789	385
958	8797	376
959	8807	366
960	8816	357
961	8826	348
962	8835	339
963	8844	330
964	8853	321
965	8863	311
966	8872	302
967	8881	293
968	8891	284
969	8899	275
970	8909	266
971	8918	256
972	8926	247
973	8934	238
974	8944	229
975	8952	220
976	8962	210
977	8971	201
978	8981	192
979	8990	183
980	8999	174
981	9008	165
982	9017	155
983	9026	146
984	9035	137
985	9044	128
986	9054	119
987	9064	110
988	9075	100
989	9086	91
990	9095	82
991	9103	73
992	9112	64
993	9121	55
994	9130	45
995	9139	36
996	9147	27
997	9157	18
998	9167	9
999	9177	0
