iter	Passed	Remaining
1242	41802	32722
1243	41843	32694
1244	41881	32664
1245	41916	32631
1246	41954	32601
1247	41990	32569
1248	42026	32537
1249	42059	32503
1250	42090	32467
1251	42119	32430
1252	42150	32394
1253	42184	32361
1254	42216	32326
1255	42247	32291
1256	42276	32254
1257	42309	32219
1258	42343	32186
1259	42374	32150
1260	42404	32114
1261	42431	32075
1262	42465	32042
1263	42497	32007
1264	42526	31970
1265	42555	31933
1266	42588	31899
1267	42617	31862
1268	42649	31827
1269	42679	31791
1270	42708	31754
1271	42738	31717
1272	42771	31683
1273	42802	31648
1274	42834	31613
1275	42865	31577
1276	42898	31544
1277	42932	31511
1278	42961	31473
1279	42988	31435
1280	43019	31399
1281	43052	31365
1282	43081	31328
1283	43112	31293
1284	43143	31258
1285	43173	31222
1286	43205	31187
1287	43238	31153
1288	43269	31117
1289	43298	31080
1290	43331	31046
1291	43361	31011
1292	43392	30975
1293	43423	30940
1294	43454	30904
1295	43487	30870
1296	43518	30835
1297	43548	30799
1298	43577	30762
1299	43608	30727
1300	43641	30693
1301	43671	30657
1302	43701	30621
1303	43731	30585
1304	43762	30550
1305	43793	30514
1306	43825	30479
1307	43855	30443
1308	43888	30410
1309	43921	30376
1310	43957	30344
1311	43988	30308
1312	44017	30272
1313	44049	30237
1314	44079	30201
1315	44109	30165
1316	44139	30129
1317	44167	30093
1318	44198	30057
1319	44229	30022
1320	44259	29986
1321	44288	29949
1322	44316	29912
1323	44346	29877
1324	44378	29842
1325	44409	29807
1326	44437	29769
1327	44470	29735
1328	44499	29699
1329	44530	29664
1330	44559	29628
1331	44589	29592
1332	44624	29559
1333	44654	29524
1334	44685	29489
1335	44715	29453
1336	44743	29416
1337	44773	29380
1338	44803	29345
1339	44833	29309
1340	44859	29270
1341	44893	29237
1342	44928	29205
1343	44964	29173
1344	44996	29138
1345	45026	29103
1346	45083	29084
1347	45135	29063
1348	45173	29032
1349	45207	28999
1350	45238	28964
1351	45266	28927
1352	45297	28892
1353	45325	28855
1354	45356	28820
1355	45385	28784
1356	45418	28750
1357	45451	28717
1358	45483	28682
1359	45516	28648
1360	45551	28615
1361	45586	28583
1362	45623	28552
1363	45661	28521
1364	45695	28488
1365	45728	28454
1366	45761	28421
1367	45793	28386
1368	45822	28350
1369	45853	28315
1370	45884	28280
1371	45920	28248
1372	45953	28214
1373	45983	28179
1374	46011	28142
1375	46041	28106
1376	46070	28070
1377	46098	28033
1378	46129	27998
1379	46157	27962
1380	46187	27926
1381	46218	27891
1382	46248	27855
1383	46279	27821
1384	46310	27786
1385	46343	27752
1386	46372	27716
1387	46402	27681
1388	46433	27646
1389	46466	27612
1390	46498	27578
1391	46527	27542
1392	46557	27506
1393	46587	27471
1394	46619	27437
1395	46652	27403
1396	46683	27368
1397	46712	27332
1398	46745	27298
1399	46777	27264
1400	46809	27230
1401	46840	27195
1402	46870	27160
1403	46899	27123
1404	46936	27092
1405	46968	27058
1406	46999	27023
1407	47027	26987
1408	47059	26953
1409	47093	26919
1410	47124	26885
1411	47153	26849
1412	47183	26814
1413	47217	26780
1414	47249	26746
1415	47280	26712
1416	47310	26676
1417	47340	26641
1418	47372	26607
1419	47402	26572
1420	47432	26536
1421	47465	26502
1422	47492	26466
1423	47524	26432
1424	47554	26397
1425	47583	26361
1426	47615	26327
1427	47645	26291
1428	47677	26257
1429	47707	26222
1430	47738	26187
1431	47769	26152
1432	47799	26117
1433	47830	26083
