iter	Logloss
128	0.05510593838
129	0.05429787492
130	0.0534834718
131	0.05281597825
132	0.05220425908
133	0.05220360732
134	0.05181221926
135	0.05153007304
136	0.05153019524
137	0.05103266479
138	0.05082419949
139	0.05028564666
140	0.0496656703
141	0.04882258866
142	0.0485955926
143	0.04783951098
144	0.04716760909
145	0.04716752043
146	0.04686007548
147	0.04625276824
148	0.04594657948
149	0.04524203341
150	0.04523533313
151	0.04475894166
152	0.04425663684
153	0.04388002654
154	0.04334458694
155	0.04272891828
156	0.04212868633
157	0.04142457277
158	0.04087213895
159	0.04065453886
160	0.04018737204
161	0.04018736844
162	0.04002614596
163	0.03997574619
164	0.03958946916
165	0.03940112986
166	0.03910719869
167	0.03861533397
168	0.03843259811
169	0.03843255978
170	0.03792988355
171	0.03753507077
172	0.03708522104
173	0.03679688073
174	0.03655000188
175	0.03654999949
176	0.03624295889
177	0.03575628786
178	0.03564727067
179	0.03527784827
180	0.03477505404
181	0.0346815041
182	0.034546794
183	0.03411791912
184	0.03389605625
185	0.03360326805
186	0.03360343578
187	0.03347143576
188	0.03345254558
189	0.03314227555
190	0.03289669243
191	0.03258517819
192	0.03222353315
193	0.0322235026
194	0.03198482823
195	0.03186522057
196	0.03172727386
197	0.03172728105
198	0.03156071871
199	0.03126633227
200	0.03126615915
201	0.031266255
202	0.03126620587
203	0.03092004486
204	0.0309199598
205	0.03078648733
206	0.0306037305
207	0.03038221328
208	0.0302608133
209	0.03013370025
210	0.03007611138
211	0.03007613834
212	0.02992052349
213	0.02989323475
214	0.02989321438
215	0.02975242821
216	0.02962649587
217	0.0293471939
218	0.02909068007
219	0.02877932817
220	0.02877925149
221	0.02866598829
222	0.02860787526
223	0.02850141058
224	0.02850136086
225	0.02826130929
226	0.02802489391
227	0.0277741812
228	0.02740620129
229	0.02740620369
230	0.02730097004
231	0.02725409922
232	0.02721529989
233	0.02721520884
234	0.02698847097
235	0.02672537248
236	0.02644219291
237	0.02609849755
238	0.02609850354
239	0.0259051904
240	0.02556201741
241	0.02542843891
242	0.02532001955
243	0.02514157104
244	0.02488220696
245	0.02476266101
246	0.02462780655
247	0.02433588217
248	0.02415021939
249	0.02395529483
250	0.02382509672
251	0.02367642776
252	0.02347329993
253	0.02330352134
254	0.02306597916
255	0.02297690646
256	0.02287941842
257	0.02287944897
258	0.02271299206
259	0.02271297589
260	0.0226824643
261	0.02259402059
262	0.02235514674
263	0.0223551114
264	0.02210516666
265	0.02192760592
266	0.02168303698
267	0.02161588381
268	0.02148387839
269	0.02140609284
270	0.02120320042
271	0.02109428746
272	0.02094867002
273	0.0208326039
274	0.0206024479
275	0.02059321487
276	0.02037044266
277	0.02020866607
278	0.02003995558
279	0.01990834433
280	0.01973157792
281	0.01954950699
282	0.01938495145
283	0.01925540629
284	0.01923163932
285	0.01909045898
286	0.01899694019
287	0.01886361867
288	0.01872143913
289	0.01856702117
290	0.01845122761
291	0.01831312096
292	0.01819193064
293	0.01807998593
294	0.01792982236
295	0.01792421712
296	0.0178324098
297	0.01765430692
298	0.01765428476
299	0.01755327495
300	0.01738617229
301	0.01727201471
302	0.01726403368
303	0.0172118278
304	0.01716125191
305	0.01716135674
306	0.0170227445
307	0.01688791879
308	0.01674832052
309	0.01674834747
310	0.01664808827
311	0.0165306767
312	0.01648571563
313	0.01632151532
314	0.0161082475
315	0.01610821156
316	0.01602881638
317	0.01601925507
318	0.01601924489
319	0.01601925208
320	0.0159787311
321	0.01593087007
322	0.01593082275
323	0.01586747169
324	0.01573085845
325	0.01573081771
326	0.01573081771
327	0.01561935523
328	0.01550863796
329	0.01550856308
330	0.01545827173
331	0.01535739971
332	0.0152500173
333	0.01517491724
334	0.01506986271
335	0.01506182836
336	0.01491979858
337	0.01491964522
338	0.01487043994
339	0.01476813321
340	0.01461810203
341	0.01449861359
342	0.01440649895
343	0.01432617286
344	0.0141873773
345	0.01402411748
346	0.01393314941
347	0.01381666217
348	0.01381034048
349	0.01372417853
350	0.01361994348
351	0.0135650509
352	0.01350292548
353	0.01342657463
354	0.0134266585
355	0.0133355209
356	0.01327975311
357	0.013279825
358	0.01326042983
359	0.01316873812
360	0.0130883
361	0.01299699527
362	0.01290478419
363	0.01281021288
364	0.01271597045
365	0.01264021265
366	0.01255724059
367	0.01249596402
368	0.01239890789
369	0.01234350851
370	0.01234349414
371	0.01228012631
372	0.01223101089
373	0.01222922215
374	0.01215628643
375	0.01215631339
376	0.01206020374
377	0.0119437177
378	0.01194380516
379	0.01191317376
380	0.01184052319
381	0.01176935105
382	0.01170040974
383	0.01164658106
384	0.0115593546
385	0.01155936299
386	0.01155945764
387	0.01155106506
388	0.01149856385
389	0.01141157941
390	0.0113829596
391	0.01133992684
392	0.01133994361
393	0.0112428773
394	0.01124283057
395	0.01112584013
396	0.01111317639
397	0.01109859093
398	0.0110637926
399	0.01097598148
400	0.01093405216
401	0.01086659887
402	0.01079768751
403	0.0107233752
404	0.0106551168
405	0.01061855249
406	0.01056812397
407	0.01051193026
408	0.01043793904
409	0.01039286115
410	0.01039286355
411	0.01032880443
412	0.01028134116
413	0.01023403484
414	0.01021717182
415	0.01015085311
416	0.01011449009
417	0.01004882913
418	0.01004888065
419	0.01003176303
420	0.009987391419
421	0.00993247128
422	0.009878597068
423	0.009839301133
424	0.009771451878
425	0.009734319083
426	0.009663360802
427	0.009594983192
428	0.009551908503
429	0.009551944445
430	0.009501950825
431	0.009469872144
432	0.009414032476
433	0.009407499927
434	0.009357846562
435	0.009316301226
436	0.009294543434
437	0.009236292623
438	0.009204124086
439	0.009172106508
440	0.009137055383
441	0.009103887644
442	0.009090578736
443	0.009090621867
444	0.009026752644
445	0.008954318325
446	0.008915286567
447	0.008855838871
448	0.008813968855
449	0.008813952681
450	0.008795679514
451	0.008777001994
452	0.008765552511
453	0.008735358416
454	0.008683319068
455	0.008654614789
456	0.008654619581
457	0.008632196254
458	0.008600448843
459	0.008590892332
460	0.008531802264
461	0.008531805259
462	0.008467928249
463	0.008424542657
464	0.008394664256
465	0.008350508297
466	0.008337655858
467	0.008298141872
468	0.008298210163
469	0.008262865507
470	0.008262806801
471	0.008227955756
472	0.008189347521
