iter	Passed	Remaining
831	9209	1859
832	9218	1848
833	9226	1836
834	9233	1824
835	9241	1813
836	9249	1801
837	9258	1789
838	9265	1778
839	9273	1766
840	9281	1754
841	9288	1743
842	9296	1731
843	9306	1720
844	9313	1708
845	9321	1696
846	9328	1685
847	9335	1673
848	9343	1661
849	9350	1650
850	9358	1638
851	9365	1626
852	9373	1615
853	9381	1603
854	9389	1592
855	9396	1580
856	9405	1569
857	9413	1557
858	9420	1546
859	9427	1534
860	9434	1523
861	9441	1511
862	9449	1500
863	9456	1488
864	9464	1477
865	9472	1465
866	9480	1454
867	9488	1443
868	9497	1431
869	9505	1420
870	9512	1408
871	9519	1397
872	9526	1385
873	9534	1374
874	9541	1363
875	9548	1351
876	9555	1340
877	9562	1328
878	9583	1319
879	9590	1307
880	9598	1296
881	9605	1285
882	9613	1273
883	9621	1262
884	9628	1251
885	9635	1239
886	9643	1228
887	9650	1217
888	9659	1206
889	9666	1194
890	9673	1183
891	9682	1172
892	9689	1161
893	9697	1149
894	9704	1138
895	9714	1127
896	9721	1116
897	9729	1105
898	9736	1093
899	9743	1082
900	9750	1071
901	9758	1060
902	9765	1049
903	9773	1037
904	9780	1026
905	9788	1015
906	9795	1004
907	9803	993
908	9811	982
909	9818	971
910	9826	960
911	9833	948
912	9841	937
913	9849	926
914	9857	915
915	9864	904
916	9872	893
917	9879	882
918	9886	871
919	9893	860
920	9899	849
921	9907	838
922	9914	827
923	9921	816
924	9929	805
925	9936	794
926	9943	783
927	9951	772
928	9958	761
929	9966	750
930	9974	739
931	9981	728
932	9989	717
933	9996	706
934	10004	695
935	10013	684
936	10020	673
937	10027	662
938	10035	651
939	10042	641
940	10050	630
941	10057	619
942	10064	608
943	10072	597
944	10080	586
945	10087	575
946	10095	564
947	10102	554
948	10109	543
949	10117	532
950	10124	521
951	10133	510
952	10140	500
953	10148	489
954	10154	478
955	10163	467
956	10170	456
957	10179	446
958	10187	435
959	10195	424
960	10203	414
961	10210	403
962	10218	392
963	10226	381
964	10233	371
965	10242	360
966	10250	349
967	10257	339
968	10264	328
969	10272	317
970	10280	307
971	10287	296
972	10294	285
973	10302	275
974	10310	264
975	10318	253
976	10325	243
977	10333	232
978	10341	221
979	10348	211
980	10356	200
981	10363	189
982	10371	179
983	10378	168
984	10386	158
985	10393	147
986	10400	136
987	10409	126
988	10417	115
989	10424	105
990	10433	94
991	10440	84
992	10449	73
993	10457	63
994	10466	52
995	10474	42
996	10482	31
997	10489	21
998	10497	10
999	10505	0
